complaint_id,precinct,borough,offense_level,offense_type,occurred_at,source
317828343,109,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,2025-12-19T16:00:00,SOCRATA_qgea-i56i
317828344,109,QUEENS,FELONY,GRAND LARCENY,2025-12-21T12:00:00,SOCRATA_qgea-i56i
317830666,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-11T19:30:00,SOCRATA_qgea-i56i
317830667,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-19T07:25:00,SOCRATA_qgea-i56i
317832149,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-19T10:27:00,SOCRATA_qgea-i56i
317836027,109,QUEENS,FELONY,FELONY ASSAULT,2025-12-22T02:30:00,SOCRATA_qgea-i56i
317836745,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-19T13:00:00,SOCRATA_qgea-i56i
317837205,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-21T19:55:00,SOCRATA_qgea-i56i
317839854,109,QUEENS,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-12-22T07:02:00,SOCRATA_qgea-i56i
317852817,109,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-12-22T02:30:00,SOCRATA_qgea-i56i
317852818,109,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,2025-12-22T04:13:00,SOCRATA_qgea-i56i
317852820,109,QUEENS,MISDEMEANOR,OFFENSES INVOLVING FRAUD,2025-12-22T11:47:00,SOCRATA_qgea-i56i
317852821,109,QUEENS,FELONY,BURGLARY,2025-12-22T08:49:00,SOCRATA_qgea-i56i
317852824,109,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,2025-12-18T12:00:00,SOCRATA_qgea-i56i
317852825,109,QUEENS,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-12-21T22:00:00,SOCRATA_qgea-i56i
317852826,109,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,2025-11-13T16:23:00,SOCRATA_qgea-i56i
317852828,109,QUEENS,FELONY,GRAND LARCENY,2025-12-21T02:00:00,SOCRATA_qgea-i56i
317853368,109,QUEENS,MISDEMEANOR,DANGEROUS WEAPONS,2025-12-21T16:42:00,SOCRATA_qgea-i56i
317853733,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-18T12:00:00,SOCRATA_qgea-i56i
317853734,109,QUEENS,MISDEMEANOR,FRAUDS,2025-12-04T10:00:00,SOCRATA_qgea-i56i
317854183,109,QUEENS,FELONY,THEFT-FRAUD,2025-10-06T10:00:00,SOCRATA_qgea-i56i
317854184,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-20T09:00:00,SOCRATA_qgea-i56i
317854185,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-05T15:00:00,SOCRATA_qgea-i56i
317864739,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-20T17:00:00,SOCRATA_qgea-i56i
317864740,109,QUEENS,FELONY,GRAND LARCENY,2025-12-22T17:10:00,SOCRATA_qgea-i56i
317864741,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-19T15:37:00,SOCRATA_qgea-i56i
317864742,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-22T15:40:00,SOCRATA_qgea-i56i
317864743,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-18T10:39:00,SOCRATA_qgea-i56i
317866647,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-19T09:00:00,SOCRATA_qgea-i56i
317866648,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-20T11:55:00,SOCRATA_qgea-i56i
317867962,109,QUEENS,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-12-22T19:45:00,SOCRATA_qgea-i56i
317867963,109,QUEENS,FELONY,FELONY ASSAULT,2025-12-22T15:00:00,SOCRATA_qgea-i56i
317869431,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-22T20:30:00,SOCRATA_qgea-i56i
317870935,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-22T17:50:00,SOCRATA_qgea-i56i
317871067,109,QUEENS,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-12-22T20:50:00,SOCRATA_qgea-i56i
317871300,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-22T17:50:00,SOCRATA_qgea-i56i
317872483,109,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,2025-12-15T18:30:00,SOCRATA_qgea-i56i
317878677,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-10T11:20:00,SOCRATA_qgea-i56i
317880649,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-23T04:30:00,SOCRATA_qgea-i56i
317881748,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-22T22:00:00,SOCRATA_qgea-i56i
317884117,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-22T21:00:00,SOCRATA_qgea-i56i
317886125,109,QUEENS,MISDEMEANOR,SEX CRIMES,2025-12-22T14:30:00,SOCRATA_qgea-i56i
317886126,109,QUEENS,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-12-22T22:30:00,SOCRATA_qgea-i56i
317886127,109,QUEENS,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-12-22T20:00:00,SOCRATA_qgea-i56i
317888859,109,QUEENS,FELONY,FELONY ASSAULT,2025-12-23T09:09:00,SOCRATA_qgea-i56i
317888860,109,QUEENS,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-12-22T22:30:00,SOCRATA_qgea-i56i
317888861,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-22T06:40:00,SOCRATA_qgea-i56i
317891715,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-16T12:00:00,SOCRATA_qgea-i56i
317894187,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-21T12:49:00,SOCRATA_qgea-i56i
317894188,109,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-12-21T12:00:00,SOCRATA_qgea-i56i
317894189,109,QUEENS,FELONY,BURGLARY,2025-12-23T11:25:00,SOCRATA_qgea-i56i
317894190,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-21T10:00:00,SOCRATA_qgea-i56i
317894191,109,QUEENS,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-12-21T20:20:00,SOCRATA_qgea-i56i
317897195,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-22T13:35:00,SOCRATA_qgea-i56i
317897196,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-21T15:50:00,SOCRATA_qgea-i56i
317897197,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-20T18:50:00,SOCRATA_qgea-i56i
317897198,109,QUEENS,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-12-23T10:40:00,SOCRATA_qgea-i56i
317900016,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-14T13:30:00,SOCRATA_qgea-i56i
317900017,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-20T08:10:00,SOCRATA_qgea-i56i
317900018,109,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-12-19T20:30:00,SOCRATA_qgea-i56i
317900019,109,QUEENS,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-12-23T04:45:00,SOCRATA_qgea-i56i
317903127,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-20T09:30:00,SOCRATA_qgea-i56i
317903128,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-22T11:15:00,SOCRATA_qgea-i56i
317903129,109,QUEENS,FELONY,FELONY ASSAULT,2025-12-23T14:50:00,SOCRATA_qgea-i56i
317903130,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-18T22:40:00,SOCRATA_qgea-i56i
317903131,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-10T13:40:00,SOCRATA_qgea-i56i
317906235,109,QUEENS,FELONY,GRAND LARCENY,2025-12-23T14:15:00,SOCRATA_qgea-i56i
317906236,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-20T19:17:00,SOCRATA_qgea-i56i
317906238,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-18T12:15:00,SOCRATA_qgea-i56i
317906239,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-19T09:00:00,SOCRATA_qgea-i56i
317906240,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-18T14:10:00,SOCRATA_qgea-i56i
317906241,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-21T18:00:00,SOCRATA_qgea-i56i
317906242,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-11-25T00:00:00,SOCRATA_qgea-i56i
317909411,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-21T22:00:00,SOCRATA_qgea-i56i
317913592,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-23T17:40:00,SOCRATA_qgea-i56i
317913593,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-18T12:15:00,SOCRATA_qgea-i56i
317916116,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-20T16:10:00,SOCRATA_qgea-i56i
317920571,109,QUEENS,MISDEMEANOR,OTHER STATE LAWS,2025-12-23T14:30:00,SOCRATA_qgea-i56i
317922811,109,QUEENS,FELONY,FELONY ASSAULT,2025-12-21T08:00:00,SOCRATA_qgea-i56i
317922812,109,QUEENS,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-12-23T20:05:00,SOCRATA_qgea-i56i
317926039,109,QUEENS,FELONY,FELONY ASSAULT,2025-12-22T20:45:00,SOCRATA_qgea-i56i
317933588,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-16T14:40:00,SOCRATA_qgea-i56i
317937782,109,QUEENS,FELONY,ROBBERY,2025-12-24T06:20:00,SOCRATA_qgea-i56i
317939702,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-20T13:52:00,SOCRATA_qgea-i56i
317944002,109,QUEENS,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-12-24T02:52:00,SOCRATA_qgea-i56i
317944003,109,QUEENS,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-12-24T03:00:00,SOCRATA_qgea-i56i
317946529,109,QUEENS,FELONY,BURGLARY,2025-12-23T16:15:00,SOCRATA_qgea-i56i
317946531,109,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,2025-12-24T09:30:00,SOCRATA_qgea-i56i
317946978,109,QUEENS,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-12-23T19:00:00,SOCRATA_qgea-i56i
317947386,109,QUEENS,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-12-23T02:40:00,SOCRATA_qgea-i56i
317947388,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-23T20:05:00,SOCRATA_qgea-i56i
317947776,109,QUEENS,FELONY,GRAND LARCENY,2025-12-24T10:28:00,SOCRATA_qgea-i56i
317947777,109,QUEENS,MISDEMEANOR,SEX CRIMES,2025-12-23T20:05:00,SOCRATA_qgea-i56i
317947778,109,QUEENS,MISDEMEANOR,SEX CRIMES,2025-12-23T20:05:00,SOCRATA_qgea-i56i
317947779,109,QUEENS,MISDEMEANOR,SEX CRIMES,2025-12-23T20:05:00,SOCRATA_qgea-i56i
317947780,109,QUEENS,MISDEMEANOR,SEX CRIMES,2025-12-23T20:05:00,SOCRATA_qgea-i56i
317949788,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-23T21:30:00,SOCRATA_qgea-i56i
317949984,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-21T22:00:00,SOCRATA_qgea-i56i
317950201,109,QUEENS,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,2025-12-24T19:34:00,SOCRATA_qgea-i56i
317950202,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-24T20:40:00,SOCRATA_qgea-i56i
317950509,109,QUEENS,FELONY,ROBBERY,2025-12-24T22:55:00,SOCRATA_qgea-i56i
317950657,109,QUEENS,FELONY,BURGLARY,2025-12-24T14:17:00,SOCRATA_qgea-i56i
317955305,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-25T10:00:00,SOCRATA_qgea-i56i
317955306,109,QUEENS,FELONY,ROBBERY,2025-12-25T09:36:00,SOCRATA_qgea-i56i
317955439,109,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,2025-12-23T13:20:00,SOCRATA_qgea-i56i
317955582,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-24T14:00:00,SOCRATA_qgea-i56i
317956001,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-20T10:00:00,SOCRATA_qgea-i56i
317956638,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-25T14:23:00,SOCRATA_qgea-i56i
317956820,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-24T12:50:00,SOCRATA_qgea-i56i
317957047,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-11T00:00:00,SOCRATA_qgea-i56i
317957630,109,QUEENS,FELONY,ROBBERY,2025-12-25T23:15:00,SOCRATA_qgea-i56i
317957631,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-25T20:30:00,SOCRATA_qgea-i56i
317957632,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-25T20:30:00,SOCRATA_qgea-i56i
317957633,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-25T20:30:00,SOCRATA_qgea-i56i
317957634,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-25T20:30:00,SOCRATA_qgea-i56i
317957635,109,QUEENS,FELONY,FELONY ASSAULT,2025-12-25T22:00:00,SOCRATA_qgea-i56i
317957636,109,QUEENS,FELONY,FELONY ASSAULT,2025-12-25T22:00:00,SOCRATA_qgea-i56i
317957637,109,QUEENS,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-12-25T16:30:00,SOCRATA_qgea-i56i
317957826,109,QUEENS,FELONY,FELONY ASSAULT,2025-12-26T00:09:00,SOCRATA_qgea-i56i
317958479,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-27T19:49:00,SOCRATA_qgea-i56i
317958967,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-26T04:20:00,SOCRATA_qgea-i56i
317989431,109,QUEENS,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-12-26T07:15:00,SOCRATA_qgea-i56i
317992065,109,QUEENS,MISDEMEANOR,SEX CRIMES,2025-12-23T00:00:00,SOCRATA_qgea-i56i
317992066,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-26T08:40:00,SOCRATA_qgea-i56i
317993852,109,QUEENS,FELONY,ROBBERY,2025-12-25T23:15:00,SOCRATA_qgea-i56i
317993853,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-26T07:50:00,SOCRATA_qgea-i56i
317995278,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-24T09:30:00,SOCRATA_qgea-i56i
317995279,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-22T22:00:00,SOCRATA_qgea-i56i
317996788,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-22T17:40:00,SOCRATA_qgea-i56i
317996789,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-24T11:58:00,SOCRATA_qgea-i56i
317996790,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-23T19:45:00,SOCRATA_qgea-i56i
317998196,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-26T12:00:00,SOCRATA_qgea-i56i
317998197,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-24T12:50:00,SOCRATA_qgea-i56i
317998198,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-24T22:00:00,SOCRATA_qgea-i56i
317998199,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-10-26T06:58:00,SOCRATA_qgea-i56i
317999823,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-26T11:54:00,SOCRATA_qgea-i56i
317999824,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-26T11:50:00,SOCRATA_qgea-i56i
317999825,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-23T16:23:00,SOCRATA_qgea-i56i
317999826,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-26T11:50:00,SOCRATA_qgea-i56i
317999827,109,QUEENS,FELONY,DANGEROUS DRUGS,2025-12-26T11:06:00,SOCRATA_qgea-i56i
318001831,109,QUEENS,MISDEMEANOR,SEX CRIMES,2025-12-25T22:00:00,SOCRATA_qgea-i56i
318001832,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-23T20:00:00,SOCRATA_qgea-i56i
318001833,109,QUEENS,MISDEMEANOR,SEX CRIMES,2025-12-25T22:00:00,SOCRATA_qgea-i56i
318001834,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-27T12:50:00,SOCRATA_qgea-i56i
318001835,109,QUEENS,MISDEMEANOR,SEX CRIMES,2025-12-25T22:00:00,SOCRATA_qgea-i56i
318001836,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-18T15:44:00,SOCRATA_qgea-i56i
318003868,109,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,2025-12-25T08:00:00,SOCRATA_qgea-i56i
318003869,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-20T00:30:00,SOCRATA_qgea-i56i
318003870,109,QUEENS,FELONY,GRAND LARCENY,2025-12-22T13:15:00,SOCRATA_qgea-i56i
318005983,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-25T02:00:00,SOCRATA_qgea-i56i
318005984,109,QUEENS,FELONY,GRAND LARCENY,2025-12-26T16:00:00,SOCRATA_qgea-i56i
318005985,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-24T04:20:00,SOCRATA_qgea-i56i
318005986,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-26T17:00:00,SOCRATA_qgea-i56i
318008593,109,QUEENS,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-12-20T14:00:00,SOCRATA_qgea-i56i
318008594,109,QUEENS,FELONY,BURGLARY,2025-12-24T09:00:00,SOCRATA_qgea-i56i
318010040,109,QUEENS,MISDEMEANOR,INTOXICATED & IMPAIRED DRIVING,2025-12-26T14:15:00,SOCRATA_qgea-i56i
318011440,109,QUEENS,MISDEMEANOR,PROSTITUTION & RELATED OFFENSES,2025-12-26T19:30:00,SOCRATA_qgea-i56i
318011441,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-26T19:55:00,SOCRATA_qgea-i56i
318012915,109,QUEENS,FELONY,GRAND LARCENY,2025-12-26T18:00:00,SOCRATA_qgea-i56i
318014568,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-26T18:30:00,SOCRATA_qgea-i56i
318015000,109,QUEENS,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-12-26T23:00:00,SOCRATA_qgea-i56i
318021455,109,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-12-26T23:00:00,SOCRATA_qgea-i56i
318021456,109,QUEENS,FELONY,ROBBERY,2025-12-27T04:45:00,SOCRATA_qgea-i56i
318021764,109,QUEENS,FELONY,ROBBERY,2025-12-27T04:50:00,SOCRATA_qgea-i56i
318025022,109,QUEENS,FELONY,FELONY ASSAULT,2025-12-27T08:26:00,SOCRATA_qgea-i56i
318026766,109,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,2025-12-26T18:00:00,SOCRATA_qgea-i56i
318026767,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-25T15:00:00,SOCRATA_qgea-i56i
318028467,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-27T10:56:00,SOCRATA_qgea-i56i
318028468,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-26T12:01:00,SOCRATA_qgea-i56i
318029727,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-26T14:45:00,SOCRATA_qgea-i56i
318031357,109,QUEENS,FELONY,GRAND LARCENY,2025-12-26T13:01:00,SOCRATA_qgea-i56i
318032814,109,QUEENS,FELONY,GRAND LARCENY,2025-12-27T12:55:00,SOCRATA_qgea-i56i
318032815,109,QUEENS,FELONY,GRAND LARCENY,2025-12-27T11:50:00,SOCRATA_qgea-i56i
318032816,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-26T15:00:00,SOCRATA_qgea-i56i
318039908,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-27T15:00:00,SOCRATA_qgea-i56i
318039910,109,QUEENS,MISDEMEANOR,SEX CRIMES,2025-12-27T15:00:00,SOCRATA_qgea-i56i
318044350,109,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-12-27T14:20:00,SOCRATA_qgea-i56i
318060000,109,QUEENS,MISDEMEANOR,OFFENSES INVOLVING FRAUD,2025-12-28T13:05:00,SOCRATA_qgea-i56i
318061644,109,QUEENS,FELONY,FELONY ASSAULT,2025-12-28T03:06:00,SOCRATA_qgea-i56i
318061645,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-27T19:14:00,SOCRATA_qgea-i56i
318063191,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-24T14:16:00,SOCRATA_qgea-i56i
318065199,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-28T11:30:00,SOCRATA_qgea-i56i
318067150,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-28T11:30:00,SOCRATA_qgea-i56i
318067151,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-09-27T17:00:00,SOCRATA_qgea-i56i
318067152,109,QUEENS,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-12-28T16:11:00,SOCRATA_qgea-i56i
318071027,109,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,2025-12-27T14:00:00,SOCRATA_qgea-i56i
318071028,109,QUEENS,FELONY,DANGEROUS DRUGS,2025-12-28T15:45:00,SOCRATA_qgea-i56i
318072176,109,QUEENS,FELONY,GRAND LARCENY,2025-12-28T17:50:00,SOCRATA_qgea-i56i
318072177,109,QUEENS,FELONY,ROBBERY,2025-12-28T19:03:00,SOCRATA_qgea-i56i
318072178,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-07T14:00:00,SOCRATA_qgea-i56i
318073381,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-28T20:32:00,SOCRATA_qgea-i56i
318074586,109,QUEENS,FELONY,BURGLARY,2025-12-28T18:30:00,SOCRATA_qgea-i56i
318074828,109,QUEENS,FELONY,GRAND LARCENY,2025-12-12T17:00:00,SOCRATA_qgea-i56i
318075297,109,QUEENS,FELONY,OTHER STATE LAWS,2025-12-29T00:40:00,SOCRATA_qgea-i56i
318076621,109,QUEENS,FELONY,DANGEROUS WEAPONS,2025-12-29T01:29:00,SOCRATA_qgea-i56i
318080472,109,QUEENS,MISDEMEANOR,CRIMINAL TRESPASS,2025-11-24T12:00:00,SOCRATA_qgea-i56i
318080473,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-24T17:00:00,SOCRATA_qgea-i56i
318080882,109,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-12-24T17:30:00,SOCRATA_qgea-i56i
318082473,109,QUEENS,FELONY,GRAND LARCENY,2025-12-29T05:00:00,SOCRATA_qgea-i56i
318082474,109,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-12-26T06:20:00,SOCRATA_qgea-i56i
318082476,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-26T15:30:00,SOCRATA_qgea-i56i
318096564,109,QUEENS,MISDEMEANOR,INTOXICATED & IMPAIRED DRIVING,2025-12-29T07:09:00,SOCRATA_qgea-i56i
318096565,109,QUEENS,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-12-28T22:00:00,SOCRATA_qgea-i56i
318096568,109,QUEENS,FELONY,GRAND LARCENY,2025-12-16T19:00:00,SOCRATA_qgea-i56i
318096569,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-27T14:45:00,SOCRATA_qgea-i56i
318096570,109,QUEENS,FELONY,THEFT-FRAUD,2025-12-27T15:45:00,SOCRATA_qgea-i56i
318096572,109,QUEENS,FELONY,FELONY ASSAULT,2025-12-29T11:40:00,SOCRATA_qgea-i56i
318096574,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-29T13:15:00,SOCRATA_qgea-i56i
318096575,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-28T16:40:00,SOCRATA_qgea-i56i
318096577,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-27T21:00:00,SOCRATA_qgea-i56i
318099032,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-27T13:34:00,SOCRATA_qgea-i56i
318101816,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-27T09:15:00,SOCRATA_qgea-i56i
318101817,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-28T20:00:00,SOCRATA_qgea-i56i
318101818,109,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-12-28T18:15:00,SOCRATA_qgea-i56i
318104721,109,QUEENS,VIOLATION,HARRASSMENT 2,2025-12-28T20:00:00,SOCRATA_qgea-i56i
318104724,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-29T14:25:00,SOCRATA_qgea-i56i
318104726,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-29T13:40:00,SOCRATA_qgea-i56i
318108003,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-29T13:40:00,SOCRATA_qgea-i56i
318108004,109,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-12-29T13:40:00,SOCRATA_qgea-i56i
318108005,109,QUEENS,FELONY,GRAND LARCENY,2025-12-29T04:40:00,SOCRATA_qgea-i56i
318110163,109,QUEENS,FELONY,BURGLARY,2025-12-23T14:00:00,SOCRATA_qgea-i56i
318110164,109,QUEENS,FELONY,FELONY ASSAULT,2025-12-29T18:30:00,SOCRATA_qgea-i56i
318110165,109,QUEENS,MISDEMEANOR,PETIT LARCENY,2025-12-29T15:15:00,SOCRATA_qgea-i56i
318111708,109,QUEENS,FELONY,BURGLARY,2025-12-29T18:20:00,SOCRATA_qgea-i56i
318113375,109,QUEENS,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-12-29T19:15:00,SOCRATA_qgea-i56i
